adr_id,adr_term,source
C0175683,Increased viscosity of bronchial secretion,SIDER
C0085621,Coagulation time prolonged,SIDER
C0002624,Puncture site pain,SIDER
C0005687,Aseptic peritonitis,SIDER
C0751837,Noninfectious peritonitis,SIDER
C0858950,Peritonitis bacterial,SIDER
C0032633,Disequilibrium syndrome,SIDER
C0221733,Fungal peritonitis,SIDER
C0263437,Chapped skin,SIDER
C1167675,Skin fissures,SIDER
C1735864,Hypertensive nephropathy,SIDER
C2586050,Device interaction,SIDER
C0549262,Serum osmolality increased,SIDER
C0004763,Blood osmolarity increased,SIDER
C0008039,Catheter blockage,SIDER
C0026825,Device occlusion,SIDER
C0032768,Catheter site inflammation,SIDER
C0040210,Catheter site infection,SIDER
C0041974,Sclerosing encapsulating peritonitis,SIDER
C0220650,Peritoneal cloudy effluent,SIDER
C0686377,Chronic interstitial nephritis,SIDER
C0232452,Psychotic state,SIDER
C0235194,Argininosuccinate synthetase deficiency,SIDER
C0311394,Spastic paralysis,SIDER
C0741453,Retrograde amnesia,SIDER
C0853946,Bladder distension,SIDER
C0854121,Ataxic gait,SIDER
C1135120,Mental aberration,SIDER
C1269955,Dyshidrotic eczema,SIDER
C1321581,Paradoxical pressor response,SIDER
C0152191,Acne infantile,SIDER
C0263358,Application site folliculitis,SIDER
C0234906,Administration site infection,SIDER
C0332579,Oesophagitis ulcerative,SIDER
C0333244,Rebound effect,SIDER
C0422974,Barrett's oesophagus,SIDER
C1963822,Cheyne-Stokes respiration,SIDER
C3160840,Muscle tone flaccid,SIDER
C0034561,Post herpetic neuralgia,SIDER
C1504383,VT,SIDER
C0085273,Urethral stenosis,SIDER
C0221470,Brain cancer metastatic,SIDER
C0235988,Metastases to central nervous system,SIDER
C0853785,Cutis anserina,SIDER
C0280100,Tranquillisation excessive,SIDER
C1142305,Walking disability,SIDER
C1260402,Bedridden,SIDER
C0038379,Pain worsened,SIDER
C0152173,Gastrointestinal motility disorder,SIDER
C0152219,Breakthrough pain,SIDER
C0232695,Tumour invasion,SIDER
C0263355,Bezoar,SIDER
C0549363,Central scotoma,SIDER
C0677600,Erythema annulare centrifugum,SIDER
C0751535,Erythema annulare,SIDER
C0854165,Lividity,SIDER
C0004626,Edema transient,SIDER
C0006287,Halo vision,SIDER
C0017657,Mucosal pigmentation,SIDER
C0023529,Macular pigmentation,SIDER
C0025309,Dermatitis radiation NOS,SIDER
C0026272,Radiation skin injury,SIDER
C0235446,Erythema infectiosum,SIDER
C0240059,Aphagia,SIDER
C0241742,Serum iron decreased,SIDER
C0270934,Blood iron decreased,SIDER
C0424444,Solid tumour,SIDER
C0853068,Melanonychia,SIDER
C2609264,Splenic sequestration,SIDER
C0155018,Strabismus,SIDER
C0234983,Ventricular flutter,SIDER
C0392185,Cyclophoria,SIDER
C0340515,Bowel sounds decreased,SIDER
C0919666,Rash scarlatiniform,SIDER
C1096225,Hot dry skin,SIDER
C1868879,Stridor inspiratory,SIDER
C0281803,Cardiac syncope,SIDER
C0542051,Conjunctivitis papillary,SIDER
C1963921,Pneumonia bacterial,SIDER
C0002891,Bronchopulmonary dysplasia,SIDER
C0013528,Glomerulitis,SIDER
C0015970,Periventricular leukomalacia,SIDER
C0023487,Meningoencephalitis,SIDER
C0030793,Mixed connective tissue disease,SIDER
C0035579,Azotaemia of renal origin,SIDER
C0085615,Intraventricular haemorrhage,SIDER
C0155773,Wound haemorrhage,SIDER
C0238621,Toxic neuropathy,SIDER
C0473237,Teeth clenching,SIDER
C0743072,Glomerular filtration rate decreased,SIDER
C0853021,Color vision change,SIDER
C0853973,Colour blindness acquired,SIDER
C0855335,Delirium toxic,SIDER
C0859037,Repetitive speech,SIDER
C0877854,Myocardial depression,SIDER
C1095923,Venipuncture site hemorrhage,SIDER
C1411873,Vessel puncture site haemorrhage,SIDER
C1527410,Endotracheal tube obstruction,SIDER
C2945586,Endotracheal intubation complication,SIDER
C0238242,Instability vasomotor,SIDER
C0031037,Chemical phlebitis,SIDER
C0037997,Anaemia neonatal,SIDER
C0277525,Echolalia,SIDER
C0684275,Fever of unknown origin,SIDER
C0740435,Acute promyelocytic leukaemia,SIDER
C0854134,Pelvic neoplasm,SIDER
C0860803,Rickets,SIDER
C1387528,Bundle branch block right,SIDER
C0038013,Portal vein thrombosis,SIDER
C0221722,Aminoaciduria,SIDER
C0234656,Frank hematuria,SIDER
C0234962,Psychosis depressive,SIDER
C0235884,Blood oestrogen decreased,SIDER
C0267380,Blood gonadotrophin increased,SIDER
C1504411,Electrocardiogram ST segment abnormal,SIDER
C0085617,Feeling of residual urine,SIDER
C0234507,Cerebral arteriosclerosis,SIDER
C0238201,Febrile bone marrow aplasia,SIDER
C0919702,Ovulation disorder,SIDER
C0015467,Renal rickets,SIDER
C0239779,Bladder irritation,SIDER
C0271355,Lithium toxicity,SIDER
C0858603,Periarthritis,SIDER
C1262195,Spleen disorder,SIDER
C1510450,Gastric flu,SIDER
C1394290,Haemophilia,SIDER
C0009492,Bilirubin unconjugated increased,SIDER
C0040127,Blood bilirubin unconjugated increased,SIDER
C0235074,Glucose increased,SIDER
C0235552,Acute haemolytic anaemia,SIDER
C0750426,Ankylosing spondylitis,SIDER
C1504363,Muscle movement involuntary,SIDER
C1504537,Periorbital pain,SIDER
C0234230,Pulmonary vasculitis,SIDER
C0042740,Gastric perforation,SIDER
C0683369,Ileitis regional,SIDER
C0002949,Post procedural oedema,SIDER
C0024003,Arterial spasm,SIDER
C0034372,Anosognosia,SIDER
C0035085,Iodism,SIDER
C0232352,Ventricular hypokinesia,SIDER
C0264315,Facial neuralgia,SIDER
C0264956,Grimacing,SIDER
C1510412,VIth nerve paralysis,SIDER
C1710632,Wave slowing,SIDER
C0161446,Echoacousia,SIDER
C0281773,Dysacusis,SIDER
C0426732,Cyanotic heart disease,SIDER
C0475765,Compartment syndrome,SIDER
C0857112,Thyrotoxic crisis,SIDER
C0857160,Tongue paralysis,SIDER
C0863111,Subglottic edema,SIDER
C0157733,White blood cell count increased,SIDER
C0240464,Bullous conditions,SIDER
C0403447,Body temperature fluctuation,SIDER
C0522035,Vegetative dystonia,SIDER
C0007102,Pain burning,SIDER
C0024121,Viral syndrome,SIDER
C0151618,Consciousness clouding,SIDER
C0740482,Artery dissection,SIDER
C0857117,Lordosis,SIDER
C0235744,Quadriplegia,SIDER
C0400877,Renal infarct,SIDER
C0424332,Vascular insufficiency,SIDER
C0030783,Glottic edema,SIDER
C0239652,Atheroma,SIDER
C1527330,Vascular pseudoaneurysm,SIDER
C0936215,Vessel perforation,SIDER
C0877306,Brachial plexus injury,SIDER
C0232201,Acute glaucoma,SIDER
C0235792,Prostatomegaly,SIDER
C0235895,Nasal oedema,SIDER
C0521510,Glaucoma both eyes,SIDER
C0438237,Numbness in leg,SIDER
C0851886,Nasal mucus blood tinged,SIDER
C0276908,Abnormalities of the hair,SIDER
C0857332,Neck oedema of,SIDER
C0085653,Chronic renal insufficiency,SIDER
C0235014,Upper limb oedema,SIDER
C0277961,Colon cancer,SIDER
C0235819,Lung neoplasm,SIDER
C0023648,Embolus leg,SIDER
C0154769,Hypotension orthostatic symptomatic,SIDER
C0267410,Hand rash,SIDER
C0595938,Breath holding,SIDER
C0877617,Postoperative ileus,SIDER
C0019189,Breath holding attack,SIDER
C0239211,Nicotinic acid deficiency,SIDER
C0549297,Paraesthesia foot,SIDER
C0596601,Pyridoxine deficiency,SIDER
C0855440,Vitamin B6 deficiency,SIDER
C0015468,Iris hyperpigmentation,SIDER
C0234376,Sinus rhythm,SIDER
C0281963,Breast pain male,SIDER
C0422980,Implantation complication,SIDER
C1536075,Implant site reaction,SIDER
C0023055,Hepatic enzyme abnormal,SIDER
C0025568,Pneumocystis carinii infection,SIDER
C0032226,Pneumocystis jirovecii infection,SIDER
C0376286,Clonic movements,SIDER
C1510471,Pyogenic granuloma,SIDER
C0679254,Fontanelle bulging,SIDER
C0740464,Oily hair,SIDER
C0853885,Rash bullous,SIDER
C0920184,Bullous lichen planus,SIDER
C0948002,Myopathy toxic,SIDER
C0079731,Mesenteric artery thrombosis,SIDER
C0149520,Increased effect,SIDER
C0241254,Intestinal cramps,SIDER
C0853890,Chronic hepatitis,SIDER
C0948395,Oedema auricular,SIDER
C0019357,Auricular swelling,SIDER
C0020540,Gas,SIDER
C0221333,Pancreatic enzymes abnormal,SIDER
C1261167,Facial pain,SIDER
C3495559,Action tremor,SIDER
C0853662,Red cell aplasia,SIDER
C0854069,Oscillopsia,SIDER
C0854113,Sudden unexplained death in epilepsy,SIDER
C1262200,Laryngeal neoplasm,SIDER
C0007280,Metaplasia,SIDER
C0015799,Pleural disorder,SIDER
C0877195,Avitaminosis,SIDER
C0032000,Hypovitaminosis,SIDER
C0496901,Disease recurrence,SIDER
C0032001,Electrolytes NOS decreased,SIDER
C0342406,Blood electrolytes decreased,SIDER
C0032230,Fundic gland polyp,SIDER
C0034884,Crystal urine present,SIDER
C0205929,B-cell lymphoma,SIDER
C0034887,Cholecystitis acute,SIDER
C0038019,Mucous stools,SIDER
C0949690,Blood gastrin increased,SIDER
C0080179,Gastrointestinal hypermotility,SIDER
C0231772,Ophthalmic herpes simplex,SIDER
C0234938,Malignant hypertension,SIDER
C0240812,Hypouricaemia,SIDER
C0341753,Sperm concentration,SIDER
C0342405,Juvenile idiopathic arthritis,SIDER
C0343166,Oestrogen deficiency,SIDER
C1253936,Tumour pain,SIDER
C0376358,Mucosal dryness,SIDER
C0427457,Cerebrovascular infarction,SIDER
C0684550,Carotid bruit,SIDER
C0741160,Feminization,SIDER
C0853938,Feminisation acquired,SIDER
C0857984,Pituitary adenoma,SIDER
C0853118,Pituitary tumour benign,SIDER
C0858934,Pituitary apoplexy,SIDER
C0948992,Pituitary haemorrhage,SIDER
C0034124,Pleural rub,SIDER
C0578159,Rectal fistula,SIDER
C0241005,Anal fistula,SIDER
C0948818,Rectal polyp,SIDER
C0949103,Spondylosis,SIDER
C1306792,Spinal osteoarthritis,SIDER
C0031190,Spinal fracture,SIDER
C0085619,Burning foot,SIDER
C0155709,Injection site abscess sterile,SIDER
C0155713,Prostatic pain,SIDER
C0311220,Pelvic fibrosis,SIDER
C0342257,Pituitary infarction,SIDER
C0423729,Effusion of knee,SIDER
C0877664,Joint effusion,SIDER
C1142492,Prostate cancer,SIDER
C1956415,Red blood cell count decreased,SIDER
C0877090,Metastases to spine,SIDER
C0020502,Aortic aneurysm rupture,SIDER
C0152192,Nocturia aggravated,SIDER
C0235396,Serum testosterone increased,SIDER
C0263465,Blood testosterone increased,SIDER
C0302859,Injection site warmth,SIDER
C0568180,Paresthesia lower limb,SIDER
C0740469,Pupillary disorder,SIDER
C0853776,Antibiotic-associated diarrhea,SIDER
C0002893,Creatine phosphokinase serum increased,SIDER
C2826318,Catheter site phlebitis,SIDER
C0740441,Catheter site pain,SIDER
C0520679,Red man syndrome,SIDER
C0542127,Persistent foetal circulation,SIDER
C0011875,Orthopnoea,SIDER
C0555970,Atrial fibrillation and flutter,SIDER
C1142295,Papillary muscle rupture,SIDER
C0025274,Lymphocytoma cutis,SIDER
C0391839,Diabetic complication,SIDER
C0558143,Painful respiration,SIDER
C0006435,Gastrointestinal cramps,SIDER
C0441713,Postinfarction angina,SIDER
C0025063,Dyspnoea paroxysmal nocturnal,SIDER
C0038833,Orthostatic collapse,SIDER
C0427564,Hyperparathyroidism,SIDER
C0694575,Scotoma of blind spot area,SIDER
C0000814,Hypertonicity,SIDER
C0003128,Skin xerosis,SIDER
C0008311,Euthyroid goiter,SIDER
C0011876,Lithium poisoning,SIDER
C0013473,Albumin high,SIDER
C0014850,Blood albumin increased,SIDER
C0019569,Refractory anemia,SIDER
C0020224,Refractory cytopenia with unilineage dysplasia,SIDER
C0020305,Acute diarrhea,SIDER
C0027830,Obstructive sleep apnea syndrome,SIDER
C0041408,Oversedation,SIDER
C0042131,Diabetic vascular disorder,SIDER
C0080178,Nose infection NOS,SIDER
C0151512,Drug-induced cough,SIDER
C0151945,Menarche,SIDER
C0155305,PCO2,SIDER
C0156384,Skin maceration,SIDER
C0235833,Chemical burn,SIDER
C0238425,Chemical injury,SIDER
C0239302,Mediastinum neoplasm,SIDER
C0239337,Superior vena cava syndrome,SIDER
C0241028,Platelet count normal,SIDER
C0241357,Macular fibrosis,SIDER
C0241619,Abortion missed,SIDER
C0262666,Anovulation,SIDER
C0266589,Cholangitis,SIDER
C0266648,Cataract diabetic,SIDER
C0269188,Eating disorder,SIDER
C0269608,Oesophageal atresia,SIDER
C0302592,Congenital megacolon,SIDER
C0428409,Polyhydramnios,SIDER
C0373705,Hydrops foetalis,SIDER
C0476427,Neurofibroma,SIDER
C0549315,Turner's syndrome,SIDER
C0549609,Uterine disorder,SIDER
C0001621,Spina bifida,SIDER
C0856148,Injection site atrophy,SIDER
C0877089,Cerebral venous thrombosis,SIDER
C1384670,Optic ischaemic neuropathy,SIDER
C0919737,Vaginal dysplasia,SIDER
C0263518,Congenital diaphragmatic hernia,SIDER
C0406458,Sickle cell anaemia with crisis,SIDER
C0417744,Oestrogen low,SIDER
C0677660,Limb deformity,SIDER
C0857051,Sexually active,SIDER
C1744601,Testosterone low,SIDER
C0231592,Vaginal cyst,SIDER
C0521208,Vulval abscess,SIDER
C0549234,Ear malformation,SIDER
C0740401,Blighted ovum,SIDER
C0853926,Uterine cyst,SIDER
C0856133,Antepartum hemorrhage,SIDER
C1535970,Cervix carcinoma,SIDER
C0235957,Progesterone levels,SIDER
C0270769,Progesterone,SIDER
C0410158,Smear cervix abnormal,SIDER
C0410256,Benign hydatidiform mole,SIDER
C0877009,Dysfunction adrenal,SIDER
C0013592,Adrenal disorder,SIDER
C0232132,Porphyria aggravated,SIDER
C0240840,Vaginal mucosal blistering,SIDER
C0235472,Single umbilical artery,SIDER
C0860811,Platelet aggregation inhibition,SIDER
C0853592,Telogen effluvium,SIDER
C1510475,Diffuse alopecia,SIDER
C0149958,Mosquito bite,SIDER
C0702154,Emotional problems,SIDER
C0240204,Bad dreams,SIDER
C0001486,Heart rate abnormal,SIDER
C0030925,Joint crepitation,SIDER
C0151650,Accident at home,SIDER
C0231255,Arthralgia aggravated,SIDER
C0423736,Duodenal ulcer perforation,SIDER
C0849796,Joint related signs and symptoms,SIDER
C0868908,Dyspepsia aggravated,SIDER
C0877613,Back pain aggravated,SIDER
C1112789,Blood count abnormal,SIDER
C1112762,Muscle necrosis,SIDER
C1167732,Radiation myelopathy,SIDER
C0235430,Muscle damage,SIDER
C1260871,Muscle injury,SIDER
C0856110,Muscle fibrosis,SIDER
C0858738,Ectropion,SIDER
C0426649,Thready pulse,SIDER
C0857983,Pulse pressure decreased,SIDER
C1167785,Pulse abnormal,SIDER
C0231527,Antidiuretic hormone abnormality,SIDER
C0006413,Blood antidiuretic hormone abnormal,SIDER
C0010823,Diverticulum intestinal,SIDER
C0016664,Complex partial seizures,SIDER
C0019655,Polyarthropathy,SIDER
C0028242,Paresthesia lips,SIDER
C0085160,Adenovirus infection,SIDER
C0276253,Peptic ulcer perforation,SIDER
C0391996,Kidney fibrosis,SIDER
C0519063,Body mass index decreased,SIDER
C0751495,Micturition burning,SIDER
C0920235,Ear congestion,SIDER
C1561230,Pancolitis,SIDER
C1963747,Rectal cramps,SIDER
C0741983,Rectal spasm,SIDER
C0221046,Blood methaemoglobin present,SIDER
C0042130,Pleuropericarditis,SIDER
C0919567,Ketonemia,SIDER
C0038273,Acetonaemia,SIDER
C0085298,Oedema aggravated,SIDER
C0086692,Vitamin B12 absorption decreased,SIDER
C0231246,Bowel spasm,SIDER
C0232288,Serum testosterone decreased,SIDER
C0233767,Haemorrhagic urticaria,SIDER
C0235827,Muscular incoordination,SIDER
C0553690,Burkitt's lymphoma,SIDER
C0580531,Cytomegalovirus infection,SIDER
C0751901,Stress fracture,SIDER
C0877014,Histoplasmosis,SIDER
C3536794,Nocardiosis,SIDER
C0221406,Hidradenitis,SIDER
C0423757,Pneumonia cytomegaloviral,SIDER
C0542215,Hepatic atrophy,SIDER
C2363949,Pulmonary lymphoma,SIDER
C1609538,Partial seizures,SIDER
C0023370,Psoriatic plaque,SIDER
C0741165,Soft tissue necrosis,SIDER
C0178879,Herpes simplex hepatitis,SIDER
C0744221,Carotid sinus hypersensitivity,SIDER
C0159028,Carotid sinus syndrome,SIDER
C0235069,Uterine contractions,SIDER
C0039614,Uterine contractions during pregnancy,SIDER
C0741307,Stereotypy,SIDER
C1386135,Sudden cardiac death,SIDER
C0151606,Benign neoplasm,SIDER
C0742224,Weight gain poor,SIDER
C0026987,Chest pain exertional,SIDER
C0027013,Hallucination,SIDER
C0235324,Therapeutic response decreased,SIDER
C0522064,Reversible ischaemic neurological deficit,SIDER
C0004158,White blood cell count abnormal,SIDER
C0235231,Vocal tic,SIDER
C0428886,Exfoliative conditions,SIDER
C0520854,Pruritus NEC,SIDER
C0919593,Sympathomimetic effect,SIDER
C1096717,Feeling sad,SIDER
C1701474,Pituitary-dependent Cushing's syndrome,SIDER
C0154841,Skin thinness,SIDER
C0232191,Slough injection site,SIDER
C0235006,Injection site exfoliation,SIDER
C0240941,Latent tuberculosis,SIDER
C0877634,Leriche syndrome,SIDER
C0001231,Aortic embolus,SIDER
C0026751,Urinary tract obstruction,SIDER
C1370740,Friction rub,SIDER
C0750887,General symptom,SIDER
C0151848,Tetanus-like,SIDER
C0853050,Tetanus,SIDER
C0544618,Autonomic dysfunction,SIDER
C0241910,Acute depression,SIDER
C0855644,Oedema labial genital,SIDER
C0858041,Candida cervicitis,SIDER
C0858226,Myelofibrosis,SIDER
C1955743,Myeloid metaplasia,SIDER
C0016514,Gingival swelling,SIDER
C0278488,Regurgitation of food,SIDER
C0427546,Athetosis,SIDER
C0580550,Pupils pinpoint,SIDER
C0580317,Mean arterial pressure,SIDER
C0858249,Mean arterial pressure decreased,SIDER
C0919662,Injection site coldness,SIDER
C0549447,Pain during injection,SIDER
C0021564,Argumentativeness,SIDER
C0233558,Central retinal vein occlusion,SIDER
C0521161,Reflex bradycardia,SIDER
C0848377,Hypersensation skin,SIDER
C1611157,Itchy scalp,SIDER
C0877144,Paresthesia of scalp,SIDER
C1963933,Ectopic ACTH syndrome,SIDER
C2363912,Multiparous,SIDER
C0020683,Adrenal carcinoma,SIDER
C0029095,Adrenal gland cancer,SIDER
C0152154,Acid phosphatase high,SIDER
C1963789,Blood acid phosphatase increased,SIDER
C0035459,Orthostatic hypertension,SIDER
C0151669,Autoimmune hepatitis,SIDER
C0151729,Blood uric acid decreased,SIDER
C0151726,Plasma triglycerides increased,SIDER
C0239833,Plasma cholesterol increased,SIDER
C0426597,Mineralocorticoid deficiency,SIDER
C0555971,Foot and mouth disease,SIDER
C0580417,Breast cancer stage IV,SIDER
C0746731,Lymphocyte abnormal,SIDER
C0877048,Lymphocyte count abnormal,SIDER
C1608954,Platelet count abnormal,SIDER
C0004998,Increased agitation,SIDER
C0005695,Menstrual cycle prolonged,SIDER
C0014118,Urine odour foul,SIDER
C0014122,Insect bite NOS,SIDER
C0264863,Temper tantrum,SIDER
C0026919,Vasculitic rash,SIDER
C0030286,Abdominal injury,SIDER
C0035288,Hepatic infiltration eosinophilic,SIDER
C0236174,Spontaneous penile erection,SIDER
C0042749,Punding,SIDER
C0042928,Respiratory failure aggravated,SIDER
C0085082,Hypovolaemic shock,SIDER
C0151477,Opioid abuse,SIDER
C0151666,Prolonged labour,SIDER
C0151728,Genital swelling,SIDER
C0151779,Rhinitis atrophic,SIDER
C0153251,Gamma globulins increased,SIDER
C0232115,Immunoglobulins increased,SIDER
C0240173,Injection site hypersensitivity,SIDER
C0242354,Hand pain,SIDER
C0341335,Fluid intake reduced,SIDER
C0000772,Oral infection,SIDER
C0024248,International normalised ratio abnormal,SIDER
C0036220,Acute myocardial ischemia,SIDER
C0549334,Oral fungal infection,SIDER
C0588128,Infusion site extravasation,SIDER
C0687675,Benign neoplasm of skin,SIDER
C0854567,Bladder neoplasm,SIDER
C0877117,Endocarditis,SIDER
C0877305,Subacute bacterial endocarditis,SIDER
C1096691,Subacute endocarditis,SIDER
C0542175,Atypical mycobacterial infection,SIDER
C0155001,Pancreatic disorder,SIDER
C0033936,Reticuloendotheliosis,SIDER
C0233774,Reticuloendothelial system stimulated,SIDER
C0236663,Viraemia,SIDER
C0524662,Vocal cord paralysis,SIDER
C0002395,Fungaemia,SIDER
C0018839,Hormone level abnormal,SIDER
C0035302,Gammaglobulins decreased,SIDER
C0149642,Immunoglobulins decreased,SIDER
C0162423,Melanoma skin,SIDER
C0221758,Respiratory moniliasis,SIDER
C0239783,Venous pressure increased,SIDER
C0426623,Shift to the left,SIDER
C0860945,Disorder birth,SIDER
C0853035,Cytomegalovirus colitis,SIDER
C0948396,Multiple congenital abnormalities,SIDER
C1290398,Lymphocele,SIDER
C0007766,Kaposi's sarcoma,SIDER
C0151628,Parotid duct obstruction,SIDER
C1142159,Implant infection,SIDER
C0002963,Pregnancy loss,SIDER
C0030521,Complications of transplant surgery,SIDER
C0034183,Cytomegalovirus gastritis,SIDER
C0035435,Postoperative wound complication,SIDER
C3495832,BK virus infection,SIDER
C0541879,Rash pemphigoid,SIDER
C0751466,Subjective visual disturbances,SIDER
C0948521,Alcoholic psychosis,SIDER
C2349423,Somatic hallucination,SIDER
C0553731,Alcohol withdrawal syndrome,SIDER
C1142172,Dependence on opiates,SIDER
C1262038,Dementia Alzheimer's type,SIDER
C1736186,Heat exhaustion,SIDER
C0235046,Retinal artery occlusion,SIDER
C0242648,Cervical adenitis,SIDER
C0524909,Miliaria rubra,SIDER
C0151190,Stiff back,SIDER
C0750272,Groin pain,SIDER
C1328327,Excessive flatulence,SIDER
C1959797,Creatinine normal,SIDER
C0236061,Blood creatinine normal,SIDER
C0042485,Frequent headaches,SIDER
C0231874,Cerebral arterial aneurysm,SIDER
C0694547,Intracranial aneurysm,SIDER
C0001957,Epiphyses premature fusion,SIDER
C0233746,Intentional misuse,SIDER
C0424323,Prinzmetal angina,SIDER
C0042850,Parathyroid tumour,SIDER
